Node,ID
http://www.ebi.ac.uk/efo/EFO_0003035,EFO_0003035
http://www.ebi.ac.uk/efo/EFO_0003047,EFO_0003047
http://www.ebi.ac.uk/efo/EFO_0003050,EFO_0003050
http://www.ebi.ac.uk/efo/EFO_0003060,EFO_0003060
http://www.ebi.ac.uk/efo/EFO_0003063,EFO_0003063
http://www.ebi.ac.uk/efo/EFO_0003073,EFO_0003073
http://www.ebi.ac.uk/efo/EFO_0003075,EFO_0003075
http://www.ebi.ac.uk/efo/EFO_0003083,EFO_0003083
http://www.ebi.ac.uk/efo/EFO_0003084,EFO_0003084
http://www.ebi.ac.uk/efo/EFO_0003085,EFO_0003085
http://www.ebi.ac.uk/efo/EFO_0003086,EFO_0003086
http://www.ebi.ac.uk/efo/EFO_0003094,EFO_0003094
http://www.ebi.ac.uk/efo/EFO_0003095,EFO_0003095
http://www.ebi.ac.uk/efo/EFO_0003096,EFO_0003096
http://www.ebi.ac.uk/efo/EFO_0003097,EFO_0003097
http://www.ebi.ac.uk/efo/EFO_0003099,EFO_0003099
http://www.ebi.ac.uk/efo/EFO_0003100,EFO_0003100
http://www.ebi.ac.uk/efo/EFO_0003101,EFO_0003101
http://www.ebi.ac.uk/efo/EFO_0003102,EFO_0003102
http://www.ebi.ac.uk/efo/EFO_0003103,EFO_0003103
http://www.ebi.ac.uk/efo/EFO_0003104,EFO_0003104
http://www.ebi.ac.uk/efo/EFO_0003105,EFO_0003105
http://www.ebi.ac.uk/efo/EFO_0003106,EFO_0003106
http://www.ebi.ac.uk/efo/EFO_0003108,EFO_0003108
http://www.ebi.ac.uk/efo/EFO_0003110,EFO_0003110
http://www.ebi.ac.uk/efo/EFO_0003144,EFO_0003144
http://www.ebi.ac.uk/efo/EFO_0003145,EFO_0003145
http://www.ebi.ac.uk/efo/EFO_0003146,EFO_0003146
http://www.ebi.ac.uk/efo/EFO_0003147,EFO_0003147
http://www.ebi.ac.uk/efo/EFO_0003148,EFO_0003148
http://www.ebi.ac.uk/efo/EFO_0003149,EFO_0003149
http://www.ebi.ac.uk/efo/EFO_0003756,EFO_0003756
http://www.ebi.ac.uk/efo/EFO_0003757,EFO_0003757
http://www.ebi.ac.uk/efo/EFO_0003758,EFO_0003758
http://www.ebi.ac.uk/efo/EFO_0003759,EFO_0003759
http://www.ebi.ac.uk/efo/EFO_0003760,EFO_0003760
http://www.ebi.ac.uk/efo/EFO_0003761,EFO_0003761
http://www.ebi.ac.uk/efo/EFO_0003763,EFO_0003763
http://www.ebi.ac.uk/efo/EFO_0003764,EFO_0003764
http://www.ebi.ac.uk/efo/EFO_0003767,EFO_0003767
http://www.ebi.ac.uk/efo/EFO_0003768,EFO_0003768
http://www.ebi.ac.uk/efo/EFO_0003769,EFO_0003769
http://www.ebi.ac.uk/efo/EFO_0003770,EFO_0003770
http://www.ebi.ac.uk/efo/EFO_0003777,EFO_0003777
http://www.ebi.ac.uk/efo/EFO_0003778,EFO_0003778
http://www.ebi.ac.uk/efo/EFO_0003779,EFO_0003779
http://www.ebi.ac.uk/efo/EFO_0003780,EFO_0003780
http://www.ebi.ac.uk/efo/EFO_0003781,EFO_0003781
http://www.ebi.ac.uk/efo/EFO_0003782,EFO_0003782
http://www.ebi.ac.uk/efo/EFO_0003783,EFO_0003783
http://www.ebi.ac.uk/efo/EFO_0003802,EFO_0003802
http://www.ebi.ac.uk/efo/EFO_0003811,EFO_0003811
http://www.ebi.ac.uk/efo/EFO_0003812,EFO_0003812
http://www.ebi.ac.uk/efo/EFO_0003817,EFO_0003817
http://www.ebi.ac.uk/efo/EFO_0003818,EFO_0003818
http://www.ebi.ac.uk/efo/EFO_0003819,EFO_0003819
http://www.ebi.ac.uk/efo/EFO_0003820,EFO_0003820
http://www.ebi.ac.uk/efo/EFO_0003824,EFO_0003824
http://www.ebi.ac.uk/efo/EFO_0003825,EFO_0003825
http://www.ebi.ac.uk/efo/EFO_0003826,EFO_0003826
http://www.ebi.ac.uk/efo/EFO_0003827,EFO_0003827
http://www.ebi.ac.uk/efo/EFO_0003828,EFO_0003828
http://www.ebi.ac.uk/efo/EFO_0003830,EFO_0003830
http://www.ebi.ac.uk/efo/EFO_0003832,EFO_0003832
http://www.ebi.ac.uk/efo/EFO_0003833,EFO_0003833
http://www.ebi.ac.uk/efo/EFO_0003834,EFO_0003834
http://www.ebi.ac.uk/efo/EFO_0003835,EFO_0003835
http://www.ebi.ac.uk/efo/EFO_0003839,EFO_0003839
http://www.ebi.ac.uk/efo/EFO_0003840,EFO_0003840
http://www.ebi.ac.uk/efo/EFO_0003841,EFO_0003841
http://www.ebi.ac.uk/efo/EFO_0003844,EFO_0003844
http://www.ebi.ac.uk/efo/EFO_0003846,EFO_0003846
http://www.ebi.ac.uk/efo/EFO_0003849,EFO_0003849
http://www.ebi.ac.uk/efo/EFO_0003850,EFO_0003850
http://www.ebi.ac.uk/efo/EFO_0003851,EFO_0003851
http://www.ebi.ac.uk/efo/EFO_0003852,EFO_0003852
http://www.ebi.ac.uk/efo/EFO_0003853,EFO_0003853
http://www.ebi.ac.uk/efo/EFO_0003854,EFO_0003854
http://www.ebi.ac.uk/efo/EFO_0003855,EFO_0003855
http://www.ebi.ac.uk/efo/EFO_0003857,EFO_0003857
